Ax,Ay,Az
0,-104,7960
256,-256,7688
511,-256,7688
511,-240,7720
511,-256,7776
511,-256,7960
256,-248,7952
0,-24,7720
256,-240,7704
511,-240,7992
256,-416,11928
256,-456,11928
256,-456,12008
511,-488,11960
256,-440,11984
511,-360,11680
511,-344,11952
511,-96,11792
256,-416,11920
256,-432,11936
256,-464,11968
511,-480,11928
256,-416,11968
256,-360,11864
256,-400,11960
0,-264,11880
511,-352,11992
256,-424,11960
511,-336,11864
511,-376,11952
256,-512,11992
256,-424,11976
256,-456,11944
256,-392,11880
511,-288,11968
256,-328,11912
511,-432,12016
511,-440,11944
256,-416,11904
256,-128,11784
256,-488,11968
256,-328,11728
511,-456,11856
511,-496,11912
511,-328,11936
256,-392,11984
256,-288,15704
767,-480,15752
767,-472,15376
767,-760,15856
511,-264,15744
511,-392,15936
512,-504,15984
512,-512,15720
767,-504,15656
511,-344,15680
511,-336,15928
256,-400,15936
256,-544,15840
511,-288,15720
511,-272,15720
512,-512,15704
256,-368,15904
256,-408,15992
511,-312,16032
256,-288,15704
767,-400,15648
767,-752,15856
511,-328,15728
767,-432,15656
511,-272,15728
256,-304,15648
767,-424,15728
511,-400,15696
511,-344,15904
512,-488,15680
511,-272,15648
767,-448,15664
256,-336,15672
767,-480,15704
767,-512,15656
256,-296,15920
256,-584,16120
0,-160,3968
255,-136,3992
0,-120,3984
255,-112,3952
0,-144,3984
0,-136,3992
0,-136,3968
0,-152,3992
0,-152,3968
0,-104,4000
0,-128,3984
0,-144,3952
0,-176,3976
0,-128,3968
255,-144,3976
0,-160,3944
255,-136,3992
0,-128,3968
0,-144,3968
255,-152,4008
255,-128,3992
0,-112,3984
255,-112,3968
255,-144,4000
0,-80,3976
0,-160,3992
255,-208,4000
255,-128,3976
255,-128,3976
0,-136,3960
0,-144,3976
0,-144,3984
255,-160,3960
255,-144,3984
255,-144,3976
255,-144,3992
255,-160,4000
255,-40,7680
255,-296,7880
255,-288,7928
255,-40,7736
511,-256,7960
0,-112,7688
255,-264,8176
0,-16,7976
256,-504,8160
0,-24,7712
511,-256,7704
255,-32,7720
0,-32,7744
255,-32,7712
0,-40,7968
0,-24,7704
255,-48,8016
256,-224,7744
511,-216,7704
0,-80,8000
0,-80,7744
255,-336,8176
0,-48,7720
511,-240,7704
255,-32,7976
0,-304,7920
511,-504,8160
256,-248,8008
256,-176,7696
511,-240,7768
511,-488,7912
255,-8,7952
0,-72,7952
0,-264,7920
511,-256,7712
511,-352,11960
256,-400,11896
256,-336,11936
256,-416,11968
511,-376,12256
256,-384,11968
511,-384,11976
511,-432,11720
511,-448,11816
511,-424,11904
511,-432,11968
511,-408,11944
511,-352,11936
256,-392,11992
256,-416,11664
511,-392,11664
255,-264,11928
511,-512,11920
256,-368,11920
256,-504,11992
511,-384,11936
511,-320,11944
256,-416,11920
511,-464,12248
256,-416,11968
256,-392,11904
256,-352,11672
511,-432,11944
511,-368,12016
256,-448,12000
511,-424,12176
256,-384,12016
256,-304,11984
256,-440,11936
256,-400,11904
512,-472,15896
256,-280,15688
767,-488,15776
511,-384,15728
511,-280,15736
511,-352,15648
511,-328,15904
767,-456,15944
256,-456,15920
512,-488,15704
767,-480,15760
512,-496,15688
767,-496,15672
511,-552,15840
511,-264,15944
256,-264,15960
767,-504,15752
767,-464,15944
512,-504,15960
256,-336,15904
256,-384,15640
256,-280,15696
511,-288,15616
511,-296,15712
511,-288,15648
767,-488,15648
511,-616,16120
512,-496,15704
767,-488,15744
512,-504,15672
256,-416,15728
511,-296,15688
511,-280,15960
256,-360,15688
767,-496,15688
256,-264,15656
511,-368,15952
0,-144,3992
0,-160,4000
0,-128,3992
0,-152,4000
255,-136,3968
0,-136,3992
255,-128,3968
0,-160,3968
255,-88,3992
255,-152,3968
0,-160,3984
0,-120,4000
255,-136,4000
255,-160,3960
255,-72,3944
0,-152,3960
255,-168,3984
255,-128,3968
0,-136,3976
255,-128,3992
255,-128,3992
255,-136,3952
0,-128,4000
0,-168,3968
0,-160,3960
255,-112,3976
0,-144,3976
255,-128,3968
0,-144,3992
0,-152,3992
255,-104,3960
0,-136,3936
0,-160,3992
255,-160,3968
255,-152,3984
256,-240,8056
256,-200,7728
511,-200,7680
511,-232,7728
255,-48,7712
255,-88,7960
0,-8,7744
255,-336,8168
0,-16,7960
256,-240,7704
511,-216,7728
511,-248,7728
511,-248,7784
255,-328,8184
0,-56,7968
256,-248,7768
511,-504,7904
511,-200,7952
0,-32,7960
256,-240,7720
255,-296,7928
255,-32,7736
255,-8,7952
0,-80,7688
255,-96,7936
0,-64,7984
0,-40,7968
256,-256,8008
256,-184,7720
0,-32,7952
0,-8,7728
511,-256,7696
255,-80,7968
0,-272,7928
511,-256,7936
0,-32,7984
256,-360,11928
256,-472,11984
511,-416,11952
511,-416,12000
256,-400,11728
511,-392,11952
256,-472,11744
511,-328,11944
256,-360,11960
256,-456,11904
256,-384,11968
511,-360,11888
256,-472,11984
256,-376,11944
511,-448,11624
511,-408,11928
511,-464,11952
256,-424,12008
256,-312,12024
256,-432,11648
511,-496,11952
511,-200,12032
256,-432,11928
256,-504,11992
256,-312,11656
256,-416,11968
256,-448,11928
256,-480,11976
256,-464,12008
256,-376,11952
512,-496,11928
256,-376,11904
511,-360,11960
255,-280,11904
511,-440,11968
256,-352,11744
511,-320,15880
256,-392,15744
511,-288,15688
767,-512,15648
511,-416,15976
256,-272,15896
256,-320,15624
511,-312,16008
256,-320,15656
511,-544,16120
512,-448,16040
256,-368,15672
256,-280,15976
512,-512,15920
256,-344,15656
767,-504,16016
767,-504,15704
256,-288,15704
512,-480,15720
256,-336,15688
512,-488,15616
256,-560,15840
256,-592,15856
767,-488,15896
512,-488,15936
256,-296,15928
512,-448,15720
511,-288,15880
512,-472,15656
511,-304,15712
511,-288,15664
767,-424,15896
512,-504,15624
511,-384,15936
0,-120,3968
0,-136,3968
255,-160,3960
255,-152,3984
255,-128,4000
0,-128,3960
0,-112,3968
0,-128,3976
0,-176,4000
255,-152,3960
0,-152,3944
255,-136,3968
0,-120,3976
255,-168,3976
255,-168,3936
0,-104,3976
255,-136,3952
0,-112,3976
255,-104,3968
255,-120,3960
255,-152,3952
255,-136,3984
255,-128,3984
255,-176,3984
255,-160,3976
0,-120,4024
0,-144,3984
0,-112,3992
0,-160,3992
255,-176,3944
0,-128,3976
255,-120,3952
0,-120,3984
0,-128,4016
255,-136,3984
255,-128,3960
511,-192,7704
511,-224,7688
511,-168,7984
0,-56,7936
0,-48,7720
255,-24,8016
0,-24,7720
511,-168,7704
511,-168,8024
0,-80,7944
0,-344,8168
0,-80,7936
0,-8,7952
0,-64,7704
255,-288,7928
511,-248,7696
511,-256,7696
511,-256,7728
511,-208,7944
0,-24,7944
256,-216,7696
255,-16,7728
255,-296,7928
255,-32,7992
0,-48,8008
0,-32,7736
255,-24,7720
511,-192,7760
511,-256,7728
255,-88,7984
0,-8,7952
0,-72,7944
0,-80,7976
256,-232,7720
255,-56,7688
511,-208,7696
511,-248,7944
256,-360,11968
511,-304,11696
511,-376,11920
256,-408,11968
256,-456,12000
256,-432,11888
511,-360,11936
256,-368,11968
256,-416,11984
256,-344,11976
256,-392,11912
511,-368,11952
256,-376,11896
256,-440,11936
256,-464,11976
256,-392,12024
256,-472,11968
511,-368,11928
256,-392,11968
256,-448,12280
256,-392,11728
511,-416,11936
256,-336,11768
511,-400,11912
0,-296,11960
256,-464,11912
256,-424,12008
256,-448,11936
256,-312,11952
256,-344,11816
256,-464,12208
0,-264,12016
256,-416,11936
256,-408,11872
256,-376,11904
256,-440,11928
512,-448,15936
256,-264,15952
256,-288,15928
512,-480,15664
767,-504,15984
256,-320,16024
256,-320,15672
767,-512,15624
256,-328,15936
512,-504,15688
511,-336,15640
256,-288,15696
511,-312,15704
511,-336,15920
511,-288,15640
511,-376,15968
256,-288,15728
511,-320,15696
256,-320,15912
512,-472,15696
256,-352,15936
511,-440,15704
767,-488,15672
512,-488,15672
767,-440,15720
511,-304,15712
511,-392,15624
511,-344,15664
512,-472,15704
511,-272,15624
512,-512,15968
256,-320,15736
511,-360,15968
511,-296,15888
512,-512,15664
512,-488,15944
256,-288,15632
0,-144,3968
0,-96,4008
0,-128,4000
255,-136,3992
255,-112,3968
255,-136,3984
255,-120,3984
255,-136,3992
0,-176,3984
255,-168,4024
0,-128,4000
255,-144,3968
0,-120,3984
0,-120,3976
0,-168,4016
255,-160,3992
0,-152,3976
0,-160,4000
255,-136,3984
0,-168,3992
0,-128,3976
0,-104,3984
0,-72,3952
0,-144,3992
255,-120,3976
255,-128,3976
0,-104,4008
255,-120,3968
0,-128,3992
255,-152,3976
0,-192,4000
255,-128,3968
255,-80,3968
0,-136,3944
0,-152,4000
0,-136,4000
255,-104,3992
256,-496,8176
0,-24,7960
0,-304,7920
255,-56,7976
0,-48,7968
0,-64,7944
256,-248,7768
255,-40,7936
0,-24,8000
0,-16,7728
255,-16,7688
255,-32,7688
255,-80,7688
511,-256,7960
0,-72,7960
0,-48,7680
255,-8,8008
0,-304,8152
256,-256,7712
255,-8,7992
0,-16,7960
256,-440,7896
511,-256,7712
255,-360,8176
0,-72,7976
0,-8,7712
511,-496,7920
511,-216,8008
256,-232,7688
511,-248,7712
511,-248,7960
256,-248,7720
511,-504,7912
255,-64,7704
255,-80,7984
0,-80,7936
0,-112,7696
511,-416,11952
511,-384,11952
256,-392,11968
256,-120,11776
256,-336,11928
256,-336,11928
256,-488,11928
511,-184,11776
256,-432,11984
256,-384,11968
256,-400,11928
256,-384,11696
511,-392,12000
256,-496,11904
511,-392,11960
511,-352,11704
511,-408,11960
256,-400,12008
511,-488,11872
256,-504,11864
511,-368,11992
256,-400,11936
256,-384,11968
256,-408,11872
256,-392,12208
256,-416,11944
256,-360,11936
256,-376,11920
511,-376,11944
256,-472,11992
256,-432,12224
256,-360,11976
256,-376,11992
256,-424,11928
511,-416,11920
256,-424,11896
767,-472,15744
256,-304,15656
256,-352,15920
256,-288,15696
511,-336,15888
767,-488,15648
512,-488,15664
511,-328,15928
511,-272,15640
511,-296,16008
512,-440,15760
767,-456,15624
511,-352,15672
511,-344,15624
767,-488,15624
511,-288,15920
256,-568,16120
512,-448,15672
767,-752,16104
256,-320,15920
256,-312,15760
511,-280,15904
256,-280,15648
256,-312,15928
256,-280,15696
511,-336,15688
511,-328,15920
767,-488,15752
767,-496,15728
767,-504,15720
511,-320,15680
511,-336,15688
511,-288,15712
511,-288,15984
512,-512,15688
255,-144,3984
0,-80,3968
0,-120,3992
255,-152,4000
255,-136,3960
255,-184,3952
255,-96,3984
0,-120,3976
255,-136,3984
0,-120,4000
0,-144,3968
0,-128,3984
255,-112,3984
255,-152,3968
255,-112,3984
0,-96,3968
0,-168,3976
255,-160,3984
255,-128,4000
255,-152,3976
255,-104,3968
0,-104,3968
0,-168,3968
0,-136,4000
0,-168,4000
255,-184,3952
0,-160,4000
0,-136,4016
0,-104,3984
0,-136,3968
0,-168,4008
255,-144,3984
255,-104,3976
0,-104,3976
0,-128,4000
0,-152,4008
0,-128,3976
255,-144,3976
255,-32,7960
256,-192,7728
511,-232,7984
256,-184,7736
511,-488,7904
0,-48,8024
0,-48,7976
0,-88,7752
255,-32,7720
255,-264,7920
255,-288,7928
511,-248,7984
0,-24,7720
511,-216,7976
256,-208,7960
256,-240,7728
0,-280,8184
0,-88,7976
0,-72,7680
255,-40,7976
256,-232,7760
256,-232,7952
0,-280,7912
511,-216,7680
511,-248,7968
256,-488,7920
511,-256,7680
255,-112,7968
0,-32,7992
0,-8,7976
0,-72,8000
256,-216,7936
256,-232,7960
256,-248,7992
0,-8,7712
511,-240,7720
511,-352,11952
256,-432,11944
256,-480,11936
256,-376,11640
511,-448,11920
256,-360,11944
256,-408,11976
256,-384,11968
511,-408,11992
511,-344,11904
256,-360,11720
511,-384,11984
256,-512,11920
256,-312,12000
256,-472,12016
511,-368,12000
256,-328,11984
256,-472,12016
256,-368,11936
256,-376,11952
511,-408,11928
511,-320,11984
511,-384,11960
256,-448,11968
256,-456,11968
256,-448,11920
511,-448,11936
511,-408,11720
511,-392,12224
256,-384,11992
256,-344,11656
511,-408,11656
511,-432,11992
511,-416,11976
511,-488,11992
511,-424,11968
767,-496,15656
511,-328,15640
511,-336,15776
256,-328,15936
512,-480,15632
767,-448,15680
256,-296,15632
256,-312,15624
256,-296,16000
511,-304,15904
767,-488,15960
256,-264,15952
767,-456,15680
767,-496,15656
511,-304,15920
256,-312,15960
512,-496,15688
256,-304,15696
511,-320,15648
511,-280,15984
256,-288,15640
256,-376,15976
256,-568,16096
256,-328,16016
512,-480,15624
767,-744,15864
256,-376,15744
511,-416,15928
256,-328,15672
511,-336,15400
511,-312,15936
512,-440,15656
512,-440,16048
256,-400,16000
256,-320,16064
256,-328,15952
0,-144,3992
255,-160,4000
255,-160,3976
0,-128,3944
255,-120,3976
0,-112,4008
255,-160,3976
255,-176,3992
255,-112,3984
0,-128,3976
0,-168,3992
255,-136,3976
0,-176,3992
255,-120,4000
255,-168,3984
255,-128,3984
255,-128,3976
0,-160,4000
255,-120,3960
255,-104,3984
255,-104,4032
0,-112,3960
0,-168,3984
0,-144,4000
0,-128,3984
0,-144,4008
255,-104,3984
0,-136,3984
255,-144,3968
0,-96,3960
0,-136,3960
0,-136,3968
255,-144,3984
0,-136,3984
255,-112,4000
256,-512,7920
255,-72,8000
0,-16,8016
0,-120,7696
255,-8,7952
256,-488,7920
255,-288,8184
0,-288,8160
0,-24,7720
255,-40,7944
256,-480,7888
511,-208,7936
0,-72,7936
256,-496,7920
255,-296,8184
0,-280,7928
511,-224,7680
255,-72,7968
256,-224,7744
255,-24,7952
0,-72,7944
256,-512,8184
0,-56,7704
255,-8,7728
511,-256,7976
0,-8,7720
511,-192,7768
255,-8,7712
511,-256,7952
256,-248,7744
511,-240,7968
256,-240,7976
256,-256,7992
0,-80,7744
255,-88,7752
511,-408,11912
511,-416,11704
511,-336,12000
256,-472,11720
511,-440,11936
256,-384,12024
511,-312,11912
256,-360,11848
256,-400,11984
511,-496,11968
256,-400,11936
511,-376,11944
256,-456,11952
511,-344,11624
511,-352,11992
511,-376,11696
511,-376,11928
256,-448,12192
256,-472,11912
511,-488,12008
511,-432,11952
256,-368,11664
511,-352,11872
256,-432,12016
511,-488,11968
256,-496,11928
511,-400,11944
256,-360,11880
256,-448,11936
256,-392,11736
511,-408,12000
511,-440,12024
511,-312,11744
511,-344,11936
256,-464,11872
256,-400,11864
511,-304,15976
256,-288,15640
256,-392,15888
511,-400,15656
767,-464,15624
511,-288,15664
511,-344,15920
256,-288,15672
512,-488,15920
256,-376,16000
512,-456,15680
511,-592,15808
767,-432,15664
511,-328,15976
256,-360,15984
512,-424,15696
511,-264,15672
512,-480,15736
511,-328,15616
511,-352,15728
511,-520,15848
511,-264,15696
767,-512,15712
767,-376,15744
256,-288,15656
511,-360,15936
511,-352,15736
767,-480,15688
767,-488,15728
767,-448,15672
511,-320,16048
512,-512,15760
256,-272,15944
511,-280,15720
767,-496,15688
256,-296,15984
256,-600,15864
255,-152,3984
0,-152,3984
255,-152,3976
255,-96,4016
255,-120,3968
255,-144,3992
0,-120,3992
0,-176,3952
0,-128,3960
255,-176,3984
0,-160,4008
0,-128,3960
255,-160,3976
0,-120,4000
255,-128,3960
255,-136,3968
255,-128,4000
0,-136,3992
0,-136,3984
0,-120,3992
255,-160,3952
0,-128,3992
255,-120,3968
255,-144,3960
0,-144,3976
255,-120,3968
0,-128,3984
0,-120,4000
0,-200,3968
0,-152,4000
255,-120,3976
0,-136,3976
0,-152,3992
0,-112,3944
0,-48,7968
256,-240,7720
511,-192,7768
255,-8,7680
511,-232,7712
255,-24,7936
0,-72,7960
256,-256,7696
255,-288,7912
511,-256,7720
511,-464,7920
255,-48,7704
511,-256,7712
511,-512,7920
255,-8,7968
256,-248,7712
0,-24,7720
511,-248,7720
255,-24,7688
255,-96,7960
256,-200,7984
256,-224,7712
511,-224,7696
511,-256,7792
255,-40,7768
255,-80,7744
255,-336,8184
0,-32,8000
256,-232,7992
256,-248,7712
255,-48,7960
255,-8,7720
255,-32,7704
255,-16,7952
256,-184,7720
255,-112,7696
255,-88,7960
256,-416,11952
511,-400,11976
511,-344,11896
256,-328,11944
511,-392,11936
256,-400,11928
256,-328,11936
256,-448,11984
256,-448,11984
511,-488,11928
511,-480,11696
511,-352,11928
511,-416,11704
511,-384,11984
511,-392,11992
511,-416,11944
511,-368,11888
511,-352,11912
256,-336,11968
256,-384,11936
256,-464,11944
511,-8,11544
511,-352,11656
511,-408,11960
256,-440,11936
511,-432,11920
256,-392,11920
256,-376,11688
511,-352,12024
256,-392,11984
256,-424,11904
256,-416,12000
511,-384,12016
256,-376,11992
511,-424,11960
511,-312,15616
256,-328,15680
767,-480,15688
512,-456,15664
511,-336,15632
767,-504,15656
512,-736,15808
511,-328,15728
767,-728,15840
511,-272,15896
256,-360,15632
511,-264,15960
256,-264,15960
512,-472,15704
767,-512,15616
256,-376,15672
511,-320,15936
256,-328,15896
512,-488,15928
256,-280,15696
511,-304,15968
256,-320,15904
256,-288,15720
256,-360,15896
512,-488,15632
767,-432,15720
511,-312,15904
256,-368,15640
511,-304,15912
512,-712,15864
511,-296,15928
256,-288,15872
256,-312,15952
256,-304,15656
511,-296,15904
512,-768,16088
0,-136,3960
255,-136,3976
255,-104,3984
0,-112,3992
0,-144,3992
0,-136,3992
255,-136,3960
255,-160,3968
255,-112,3976
255,-144,4016
0,-152,4008
0,-144,3976
0,-120,3976
0,-88,3976
0,-160,3968
0,-128,3960
255,-112,4000
0,-152,3984
0,-128,3952
0,-120,3968
0,-160,4000
0,-152,3992
0,-144,3960
0,-128,4008
0,-112,3968
0,-192,3968
255,-152,3992
0,-136,3992
255,-136,3952
255,-96,4008
0,-96,3968
0,-128,3976
0,-136,4000
255,-144,3992
255,-120,3976
0,-16,7696
255,-48,7720
255,-88,7968
0,-40,7744
255,-48,7696
511,-216,7736
511,-224,7728
511,-208,8000
256,-232,7696
255,-56,7968
0,-16,7968
0,-80,8008
0,-32,8000
256,-232,7688
511,-232,7680
255,-40,7952
0,-272,8184
0,-40,7728
511,-256,7968
256,-192,7680
255,-24,7952
0,-56,7960
0,-24,7744
255,-56,8016
256,-248,7712
255,-32,7952
255,-32,7728
511,-496,7928
255,-136,7944
256,-240,7984
256,-176,7968
256,-216,7680
256,-256,7752
255,-32,7696
255,-48,7744
255,-48,7984
0,-80,7976
256,-384,12000
256,-352,11880
256,-376,11944
511,-440,11952
511,-352,11960
255,-272,11968
256,-384,11680
511,-464,11928
511,-400,11936
511,-312,11896
511,-456,11992
511,-424,11952
511,-408,11944
256,-384,11880
512,-496,11704
511,-360,11632
511,-440,11992
511,-456,11928
511,-424,11928
256,-416,12000
511,-288,11648
511,-408,11976
511,-416,12232
256,-360,11976
256,-360,11680
511,-328,11680
511,-424,11992
256,-392,11928
256,-392,11960
511,-392,11936
511,-368,11944
511,-360,11872
511,-464,11976
511,-392,11944
256,-472,11896
256,-360,15680
511,-264,15968
256,-608,16048
256,-272,15696
767,-504,15624
256,-344,15904
511,-280,15720
511,-320,15992
256,-320,15936
512,-760,15864
256,-320,15992
512,-512,15624
511,-304,15616
511,-432,15912
256,-376,15928
511,-280,15720
767,-448,15664
512,-496,15704
511,-328,15680
511,-320,15688
512,-480,15648
767,-488,15944
256,-288,15648
511,-288,15632
511,-312,15928
256,-312,16064
256,-280,15680
511,-312,16056
512,-424,15640
511,-272,15680
767,-768,15864
512,-456,15656
511,-288,15968
256,-264,15680
511,-296,15992
256,-384,15968
0,-120,3944
255,-120,4008
0,-128,3960
0,-104,3976
0,-152,3968
0,-128,3968
255,-104,3976
0,-104,4008
0,-144,3976
0,-136,3960
255,-144,3984
255,-168,3952
0,-144,3992
255,-112,3976
255,-80,4008
0,-128,3960
255,-168,3992
255,-104,3952
0,-104,3960
0,-80,3968
0,-128,3952
0,-152,3968
0,-152,3976
0,-192,3984
255,-120,3984
0,-64,3976
0,-128,3992
0,-152,3976
0,-152,3952
255,-136,3984
255,-120,4000
255,-144,4000
0,-120,3976
255,-168,3968
0,-176,3960
256,-240,7960
256,-240,7952
0,-48,7696
511,-248,7696
255,-48,7712
511,-464,8184
256,-248,7984
0,-16,7936
0,-56,7992
256,-240,7680
255,-16,7984
256,-480,7912
255,-24,7728
255,-32,7720
255,-32,7984
0,-336,8152
256,-208,8000
0,-8,7680
255,-136,7992
0,-48,8016
256,-488,8184
0,-24,7728
511,-232,7952
0,-8,7696
255,-16,7712
255,-40,7984
0,-320,7928
255,-40,7936
256,-224,7736
255,-40,8008
0,-32,7992
256,-248,7960
256,-224,7776
511,-240,7720
255,-80,7936
0,-72,7704
511,-280,11960
256,-448,11888
511,-440,11944
511,-464,11920
256,-496,11912
511,-280,11944
256,-336,11704
511,-432,11960
511,-376,11880
256,-440,12000
511,-368,12016
511,-376,11680
511,-368,11944
511,-488,11968
256,-496,11976
511,-392,11968
256,-400,11672
511,-408,12008
256,-408,11968
256,-376,11936
256,-472,11936
511,-368,11920
256,-336,11920
511,-416,11952
511,-472,11976
256,-376,11992
256,-392,11944
256,-368,11880
511,-416,11928
511,-368,11928
256,-400,11984
511,-480,11960
511,-376,12024
256,-424,11944
256,-440,11976
511,-384,11944
512,-480,15624
767,-752,15840
511,-304,15880
256,-280,15680
511,-288,15640
767,-512,15928
512,-472,15496
767,-504,15656
256,-288,15720
511,-408,15640
511,-280,15672
511,-304,15960
512,-472,15728
767,-448,15680
511,-520,16120
256,-280,15744
511,-264,15656
512,-488,15912
256,-264,15712
256,-376,15968
256,-272,16016
256,-264,15640
511,-320,15920
511,-296,15920
512,-512,15704
767,-488,15960
512,-504,15688
767,-480,15624
512,-496,15640
511,-304,15944
256,-344,15680
511,-280,15928
512,-488,15920
256,-368,15944
256,-272,15776
255,-120,4008
0,-128,3952
255,-144,4008
0,-144,3968
0,-160,3992
0,-112,4000
0,-168,4008
0,-176,4024
255,-120,4000
0,-168,3952
255,-112,3904
255,-96,3992
0,-120,3952
0,-144,3992
255,-128,4000
0,-144,3992
255,-80,3992
0,-152,4000
255,-136,4000
255,-144,3960
0,-144,3992
0,-120,3960
0,-128,3992
0,-120,4016
0,-168,4000
0,-136,3968
255,-120,3992
255,-176,3976
255,-176,3968
0,-128,4008
255,-152,3952
0,-136,3984
0,-120,4016
0,-128,4000
0,-192,4008
255,-168,3992
256,-256,7960
0,-24,7688
511,-216,7728
255,-88,7728
255,-16,7688
255,-24,7728
511,-232,7736
511,-200,7752
0,-40,7696
255,-104,8008
255,-48,7976
0,-32,8008
256,-240,7992
256,-248,8000
256,-512,8184
256,-504,7928
255,-56,7984
256,-248,7704
511,-472,7928
255,-320,7912
255,-96,7976
256,-256,7936
0,-280,8160
256,-232,7704
255,-24,7744
511,-240,7688
511,-200,7704
255,-24,7952
256,-504,7928
255,-24,7728
255,-72,7704
255,-32,7944
256,-248,7728
255,-32,7728
256,-152,11784
256,-504,11944
511,-488,11928
511,-280,11736
511,-416,11968
511,-408,11936
256,-512,12016
511,-408,11992
511,-408,11960
256,-384,11960
511,-424,12024
256,-376,11688
511,-480,11968
511,-440,11944
256,-112,11776
256,-424,11928
256,-360,11680
511,-448,11936
256,-456,11912
511,-304,11952
511,-456,11960
511,-416,11992
256,-368,11680
511,-440,11928
511,-400,11928
511,-360,11992
256,-384,11952
511,-400,11952
256,-400,11920
511,-376,11904
511,-336,11976
511,-384,11936
256,-480,12208
256,-424,11984
256,-408,11976
256,-392,11944
256,-552,15856
256,-328,15944
512,-496,15640
511,-368,15880
256,-320,15872
767,-384,15632
256,-280,15968
512,-504,15952
256,-544,15840
256,-304,16000
256,-520,15824
511,-312,15920
256,-352,15744
767,-464,15624
511,-304,15936
256,-304,15656
767,-352,15672
256,-272,15624
511,-520,16104
256,-272,15800
511,-296,15696
767,-496,15936
256,-416,15920
511,-328,15920
512,-504,15664
767,-480,15992
512,-416,15712
511,-288,15648
511,-368,15960
256,-264,15712
511,-304,15656
511,-296,15656
511,-288,15952
256,-312,15960
512,-384,15920
512,-456,15688
767,-456,15680
0,-144,3984
0,-136,3984
0,-120,3952
255,-120,3992
0,-144,3984
0,-120,4000
0,-112,4000
0,-128,3984
0,-112,3976
0,-152,3976
255,-160,3984
255,-176,3976
0,-136,3960
255,-144,3968
0,-112,3984
255,-160,3984
255,-128,3976
255,-144,3976
255,-128,4024
255,-136,3992
255,-128,3968
0,-184,4016
0,-128,3976
0,-120,3968
255,-128,3992
0,-104,3968
255,-88,3968
0,-144,3968
0,-144,4000
0,-144,3976
0,-120,3976
0,-176,3960
0,-144,3968
255,-136,3984
0,-152,4008
255,-88,7944
256,-248,7720
511,-512,8176
256,-256,7704
511,-216,7704
255,-96,7720
511,-240,7992
0,-64,7960
0,-88,8000
256,-464,7928
255,-272,8184
0,-24,7952
0,-48,7720
255,-96,7952
256,-208,7752
255,-16,7720
255,-16,7712
511,-504,8184
0,-120,7704
255,-16,8016
256,-248,7944
256,-232,7712
255,-24,7696
255,-16,7720
255,-8,7952
256,-248,7704
255,-16,7728
255,-80,7696
511,-256,7712
511,-232,8000
0,-24,7688
511,-456,7920
255,-8,7976
0,-8,7952
0,-24,7992
0,-48,7688
511,-280,11944
256,-352,11960
256,-456,11904
511,-376,11976
511,-368,11888
256,-336,11936
511,-368,11952
256,-432,11928
256,-392,11976
256,-480,11968
256,-312,12000
256,-280,11920
256,-416,12272
256,-432,11928
256,-368,11864
256,-432,11960
511,-480,11928
511,-424,11952
511,-352,11960
256,-408,11960
256,-472,11920
511,-408,11968
511,-408,11736
511,-440,11904
511,-424,11912
256,-352,11968
256,-384,12016
511,-448,11944
511,-456,11992
511,-448,11944
511,-392,11688
256,-408,11904
511,-416,11960
511,-464,11920
511,-432,11928
511,-400,11712
767,-496,15920
256,-392,15728
767,-472,15640
511,-400,15896
512,-496,15680
767,-400,15976
512,-496,15640
512,-448,15656
256,-304,15672
511,-328,15704
511,-352,15704
511,-296,15672
511,-264,15696
767,-424,15656
511,-384,15616
511,-312,15728
511,-264,15632
511,-312,15624
767,-760,15848
511,-360,15952
512,-472,15664
767,-448,15936
256,-352,15984
256,-280,15736
511,-344,15712
511,-336,15688
511,-280,15656
511,-296,15640
511,-264,15704
511,-296,15664
511,-320,15648
511,-272,15728
767,-744,15864
256,-376,15920
256,-368,15968
256,-352,15664
255,-152,3960
0,-144,3976
0,-152,3976
255,-120,4000
0,-136,3976
0,-136,3968
255,-200,3936
0,-184,3968
255,-144,4008
255,-120,3960
0,-128,3976
0,-144,3928
0,-112,3992
255,-120,3984
255,-160,3952
255,-96,4000
255,-128,3960
0,-112,3968
255,-136,3976
255,-176,4008
255,-120,3960
0,-136,3992
0,-120,3968
255,-128,4016
0,-176,3968
255,-144,3984
255,-144,3944
0,-168,3968
0,-128,3992
0,-120,3992
0,-144,4000
0,-144,4008
255,-152,3984
255,-144,4008
0,-120,4000
511,-248,7720
511,-216,7984
0,-8,8000
0,-80,7704
255,-40,7728
255,-16,8000
256,-496,8152
256,-216,7712
511,-248,7992
0,-32,7968
0,-40,7936
0,-16,7736
511,-512,7928
255,-304,7928
0,-16,7960
0,-32,7760
511,-248,7712
255,-280,8176
256,-176,7712
511,-216,7688
255,-32,7936
0,-16,7696
255,-32,7728
255,-64,8032
0,-56,7944
0,-312,7912
511,-232,7688
255,-72,7936
0,-264,8144
256,-160,7976
256,-448,8176
256,-240,7752
511,-248,7680
255,-304,8184
0,-32,8024
0,-272,11880
256,-400,11936
256,-344,11712
511,-320,11912
256,-352,11976
511,-400,11944
256,-464,11984
511,-440,11904
0,-264,11720
511,-264,11680
256,-360,11640
511,-496,11944
511,-384,11960
511,-456,11928
256,-360,11992
256,-312,11904
256,-296,11976
