Ax,Ay,Az
6655,-337,14493
6655,-302,14503
6400,-268,14518
6656,-490,14272
6911,-452,14284
6911,-421,14291
6911,-397,14296
6656,-369,14300
6656,-344,14301
6656,-321,14302
6656,-298,14301
6656,-267,14307
6912,-498,14051
7167,-476,14051
7167,-449,14053
7167,-415,14058
7167,-380,14053
6912,-357,14048
6912,-331,14051
6912,-301,13808
7167,-10,13569
7423,-233,13583
7168,-205,13594
7168,-173,13601
7168,-147,13355
7423,-134,13358
7423,-116,13348
7423,-79,13349
7423,-61,13339
7423,-58,13323
7423,-299,13566
7423,-269,13564
7679,-507,13563
7679,-480,13564
7424,-461,13559
7424,-439,13560
7424,-415,13567
7424,-138,13324
7679,-132,13333
7679,-136,13315
7679,-391,13802
7424,-386,13785
7424,-377,13775
7679,-372,14022
7424,-365,14012
7424,-358,14002
7424,-352,14001
7679,-344,14000
7679,-322,14261
7424,-297,14261
7424,-268,14254
7680,-482,14253
7935,-441,14256
7935,-412,14263
7935,-378,14268
7935,-337,14264
7935,-271,14267
8191,-471,14282
8191,-420,14302
7936,-389,14318
7936,-363,14334
7936,-91,14090
7936,-86,13842
8191,-87,13849
7936,-87,13861
7936,-81,13869
7936,-81,13629
8191,-82,13650
8191,-103,13633
8191,-108,13627
8191,-94,13627
8191,-71,13634
8191,-23,13641
8447,-207,13646
8192,-120,13656
8192,-46,13410
8703,-243,13426
8448,-198,13183
8703,-141,13193
8703,-89,13201
8959,-255,13205
8959,-217,13207
8704,-201,13213
8704,-198,13214
8704,-197,13213
8704,-216,12946
8959,-230,12921
8959,-233,12900
8959,-219,12878
8959,-202,12857
8959,-174,12849
8959,-161,12846
8959,-156,12841
8704,-154,12838
8704,-150,12826
8704,-159,12809
8704,-439,13055
8704,-464,13053
8704,-492,13043
8448,-269,13022
8703,-288,13003
8703,-322,13243
8448,-328,13225
8448,-301,13218
8704,-511,13229
8704,-465,13238
8704,-429,12990
8959,-392,13013
8959,-367,13045
8704,-111,12809
8704,-115,12819
8704,-89,12831
8704,-58,12585
8959,-19,12592
9215,-223,12601
8960,-174,12354
9215,-121,12108
9215,-55,12120
9216,-236,11875
9471,-164,11633
9471,-101,11654
9471,-28,11683
9472,-225,11708
9472,-188,11724
9472,-137,11731
9472,-91,11735
9472,-30,11745
9728,-227,11742
9728,-179,11733
9728,-133,11726
9728,-95,11721
9728,-63,11724
9728,-33,11737
9983,-31,11735
9983,-59,11717
9983,-77,11698
9983,-112,11688
9983,-146,11935
9728,-185,11924
9728,-233,11910
9472,-48,11898
9727,-92,12134
9472,-115,12124
9727,-108,12119
9727,-91,12125
9727,-53,12395
9472,-30,12408
9472,-6,12407
9728,-246,12130
9983,-233,12104
9983,-228,12097
9728,-253,12079
9472,-21,11840
9727,-31,12120
9472,-10,12138
9728,-239,12148
9983,-191,12153
9983,-176,12419
9728,-187,12419
9728,-196,12401
9983,-206,12382
9983,-225,12362
9983,-246,12331
9727,-22,12551
9472,-304,12772
9472,-341,12750
9472,-365,12730
9472,-410,12701
9472,-446,12677
9727,-495,12649
9471,-293,12621
9471,-336,12591
9471,-384,12563
9471,-685,12799
9471,-738,12785
9215,-537,12791
9215,-594,13054
8960,-384,12800
8960,-671,13055
8960,-705,13053
9215,-731,13048
9215,-744,13047
9215,-746,13050
9215,-479,13056
8960,-464,13067
8960,-431,13081
8960,-386,13097
8960,-323,12857
9215,-259,12880
9471,-447,12903
9216,-384,12922
9216,-327,12680
9471,-274,12689
9727,-488,12691
9472,-453,12434
9727,-422,12429
9727,-398,12422
9472,-376,12161
9727,-354,12151
9727,-345,12139
9472,-336,12129
9472,-321,12123
9472,-306,12124
9472,-294,12130
9472,-277,12134
9472,-264,12140
9983,-502,12145
9983,-489,12155
9983,-478,12418
9728,-453,12435
9728,-440,12441
9983,-427,12446
9983,-418,12447
9983,-435,12408
9728,-511,12085
9727,-300,12033
9472,-553,12280
9728,-501,12062
9983,-426,12373
9728,-363,12415
9728,-370,12394
9728,-409,12095
9728,-414,11802
9983,-382,11819
9983,-322,11842
9983,-281,11858
9983,-267,11867
9983,-259,11868
9983,-263,11861
9728,-278,11848
9983,-283,11834
9983,-292,11828
9983,-310,11847
9983,-270,12112
9984,-510,12140
9984,-478,12162
10239,-444,12185
10239,-422,12201
10239,-393,12211
10239,-371,12225
10239,-353,12232
10239,-335,12241
10239,-310,12249
10239,-281,12266
10495,-502,12287
10240,-203,12054
10240,-153,12073
10240,-107,11834
10495,-71,11843
10495,-36,11852
10240,-5,11854
10496,-240,11601
10751,-221,11604
10751,-210,11608
10495,-277,11769
10239,-335,11904
10239,-354,12395
9984,-455,12629
9984,-485,12897
9728,-286,12893
9983,-313,13129
9728,-337,13108
9728,-333,13095
9728,-317,12836
9983,-296,12839
9984,-506,12582
9984,-466,12323
9984,-429,12055
10239,-406,11786
10239,-629,11775
10239,-591,11770
9984,-293,11273
10495,-480,11303
10240,-400,11076
10751,-490,11137
11007,-80,11416
11263,95,11674
11008,98,11399
11263,-233,11501
10752,-120,11148
11007,-180,11069
10752,-81,11100
11008,-251,11217
11008,87,11014
11008,-189,11240
11008,-242,10918
11007,-4,10892
11263,-244,10907
11263,-233,10922
11263,-229,10916
11263,-235,10897
11263,-239,10881
11263,-237,10881
11263,-243,11141
11008,-254,11136
10752,-15,11115
10752,-26,11092
10752,-15,10833
11263,-242,10846
11263,-205,10864
11263,-171,10873
11008,-150,10878
11008,-132,10880
11008,-114,10883
11008,-115,10618
11263,-122,10605
11263,-122,10857
11008,-111,10866
11008,-106,10870
11008,-120,10861
11008,-142,10848
11008,-147,10843
11263,-167,10847
11263,-190,11089
11008,-215,11064
11008,-228,11060
11008,-229,11063
11263,-243,11059
11007,-19,11299
10752,-44,11284
10752,-53,11276
11007,-42,11528
10752,-340,11766
10752,-354,11758
11007,-358,11756
11007,-374,12004
10752,-383,11997
10752,-388,11995
11007,-396,11993
11007,-395,11993
11007,-396,11995
11007,-395,12247
10752,-391,11987
11007,-378,11988
11007,-370,11992
11007,-361,12003
11007,-336,12015
11007,-314,12020
10752,-306,12024
10752,-296,12022
10752,-285,12022
10752,-272,12024
11008,-250,11529
11263,-492,11772
11263,-492,11764
11263,-479,11764
11263,-466,11766
11263,-448,11773
11263,-439,11770
11263,-432,11766
11263,-426,11763
11263,-420,11760
11263,-429,11752
11263,-426,11747
11263,-412,11749
11263,-403,11750
11263,-397,11743
11263,-382,11744
11263,-363,11744
11263,-354,11743
11263,-335,11741
11263,-310,11748
11008,-271,11773
11264,-238,11269
11519,-217,11267
11264,-176,11012
11519,-135,11010
11519,-176,11266
11264,-483,11763
11263,-295,11973
11264,-495,11701
11263,-319,11646
11519,-501,11614
11008,-258,11593
11264,-511,11589
11519,-462,11859
11264,-450,11833
11264,-424,11789
11264,-664,11722
11519,-605,11662
11264,-526,11347
11520,-659,11037
11520,-801,10733
12031,-936,10436
12031,-814,10140
12032,-954,9870
12032,-810,9643
12288,-953,9416
12288,-825,9210
12544,-732,8757
12799,-627,8828
12544,-523,8644
13055,-443,8468
12800,-400,8533
12800,-349,8588
12800,-314,8622
12800,-291,8658
12800,-276,8409
13311,-506,8403
13311,-495,8389
13311,-479,8615
13056,-472,8600
13056,-486,8597
13056,-495,8601
12288,634,8619
12288,760,8628
12544,290,8550
12288,756,8497
12799,522,8705
12544,312,8882
12544,301,8613
12799,299,8539
12544,348,8292
12799,414,8308
12799,449,8326
12799,467,8325
12799,499,8311
12800,277,8025
13055,311,7988
13055,339,7960
13055,374,7937
12800,149,8177
12800,162,8160
12800,178,8151
12800,192,8136
12800,199,8120
13055,202,8102
13055,210,8089
13055,211,8327
12800,209,8311
12800,208,8296
13055,207,8281
13055,210,8524
12800,217,8514
12800,221,8506
12800,230,8498
12800,242,8485
12800,251,8477
13056,4,8472
13056,13,8463
13056,24,8459
13056,33,8456
13056,41,8451
13056,53,8449
13056,-191,8702
13056,-179,8697
13056,-174,8693
13056,-165,8692
13056,-158,8691
13056,-155,8438
13311,-151,8440
13311,-145,8435
13311,-140,8690
13056,-136,8689
13056,-135,8685
13056,-134,8679
13056,-126,8676
13056,-119,8416
13311,-109,8414
13311,-101,8411
13311,-92,8406
13311,-81,8400
13311,-78,8391
13311,-73,8384
13311,-69,8374
13311,-73,8614
13056,-78,8607
13056,-82,8605
13311,-88,8603
13311,-99,8599
13311,-106,8855
13056,-104,8853
13056,-105,8849
13056,-99,8844
13056,-85,8840
13056,-77,8847
13056,-74,8852
13056,-73,8844
13056,-64,8837
13056,-50,8831
13056,-47,8824
13056,-39,8572
13311,-29,8580
13311,-21,8583
13311,-14,8589
13311,-4,8592
13312,-247,8592
13312,-241,8598
13312,-235,8605
13312,-229,8612
13312,-210,8613
13312,-205,8604
13312,-208,8591
13567,-219,8583
13567,-237,8577
13567,-249,8836
13056,-1,8849
13056,-7,8853
13056,-10,8853
13056,-4,8596
13567,-247,8597
13567,-238,8593
13567,-222,8592
13312,-207,8600
13312,-196,8618
13312,-197,8626
13312,-194,8624
13312,-183,8618
13312,-166,8353
13567,-147,8349
13567,-127,8349
13312,-103,8356
13312,-86,8106
13567,-68,8111
13567,-57,8113
13567,-39,8115
13312,-27,8115
13312,-12,8127
13312,-2,8130
13568,-249,7877
13823,-238,7865
13823,-221,7854
13823,-204,7845
13823,-194,7841
13823,-180,7844
13823,-177,7849
13823,-172,7852
13823,-168,8109
13568,-144,8102
13568,-142,8103
13568,-151,8109
13568,-165,8103
13568,-166,8107
13568,-175,8110
13568,-156,8115
13568,-147,7851
13823,-126,7852
13823,-103,7848
13823,-78,7838
13568,-45,7841
13568,-42,7829
13568,-41,7578
13823,-13,7585
14079,-251,7584
14079,-234,7597
14079,-207,7610
13824,-193,7626
13824,-173,7394
14079,131,7462
13824,179,7793
13824,234,7841
14079,240,7794
14079,218,7750
13824,-147,7671
14079,-148,7555
13824,-154,7562
13824,-109,7582
14079,-104,7591
14079,-90,7593
14080,-233,7318
14079,-6,7078
14335,-235,7134
13824,-23,7094
13824,-10,7140
13824,-13,6873
14335,-219,6862
14080,-212,6613
14079,-64,6617
14079,-105,6879
13824,-87,6902
13824,-77,6899
13824,-70,6883
13824,-77,6862
13824,-104,6853
14079,-130,7107
13824,-160,7110
13824,-176,7107
14079,-171,7364
13824,-153,7361
13824,-137,7357
13824,-132,7355
13824,-118,7359
13824,-114,7370
14079,-109,7374
14079,-101,7609
13824,-75,7328
14079,-35,7314
14335,-224,7313
14080,-150,7072
14335,-69,7068
14080,-68,6814
14335,-120,6797
14080,-162,6786
14335,-182,6786
14335,-178,7049
14080,-176,6801
14335,-152,6810
14335,-123,6821
14335,-98,6827
14080,-53,6832
14080,-17,6834
14080,-32,6834
14080,-72,6825
14080,-67,6828
14335,-69,6837
14335,-47,6861
14335,-32,6874
14080,-4,6895
14336,-256,6911
14336,12,6681
14591,38,6681
14336,58,6666
14336,-185,6651
14591,-203,6636
14336,-225,6633
14336,-247,6638
14336,-249,6638
14336,-211,6397
14591,40,6150
14591,40,6165
14336,50,6170
14336,104,5928
14591,136,5938
14591,140,5942
14336,158,5947
14336,163,5952
14336,150,5947
14336,112,5938
14336,93,5939
14591,69,5935
14591,81,5941
14591,77,6197
