Ax,Ay,Az
511,-568,15868
511,-276,15676
511,-324,15688
511,-320,15644
767,-500,15680
767,-512,15636
767,-480,15620
767,-480,15696
511,-280,15656
511,-324,15656
511,-364,15620
767,-480,16000
512,-444,15640
511,-260,15876
256,-308,15964
512,-500,15652
511,-328,15692
511,-268,15708
511,-592,15860
256,-264,15716
511,-340,15704
511,-348,15944
256,-264,15692
511,-288,15664
767,-480,16004
256,-280,15696
511,-296,15708
511,-308,15684
256,-320,16004
256,-300,15664
511,-308,15696
511,-304,15676
511,-288,15948
512,-444,15700
511,-264,15664
511,-292,15988
256,-268,15728
511,-260,15924
512,-492,15680
511,-284,15728
511,-384,15936
512,-492,15624
511,-288,15968
767,-484,15736
767,-500,15944
512,-500,15660
767,-504,15708
767,-480,16012
256,-316,15696
767,-512,15960
512,-508,15712
512,-492,15652
511,-288,15684
511,-284,15940
512,-512,15960
512,-508,15708
511,-288,15656
511,-300,15724
767,-480,15940
256,-340,15688
511,-332,15676
767,-508,15976
512,-488,15680
767,-496,15896
256,-296,15628
511,-292,15900
256,-276,15920
256,-292,15620
511,-304,15676
767,-504,15656
511,-368,15672
511,-264,15728
767,-500,15688
767,-508,15916
256,-264,15696
511,-276,15624
511,-276,15692
511,-280,15956
256,-332,15736
511,-292,15680
511,-296,15904
512,-508,15632
767,-500,15952
256,-340,15684
511,-280,15936
256,-276,15940
512,-512,15692
767,-484,15880
256,-292,15668
511,-320,15620
256,-288,15952
256,-268,15684
511,-292,15948
256,-284,15676
511,-272,15696
767,-496,15664
767,-496,15692
511,-260,15908
512,-512,15672
511,-308,15688
767,-508,15692
511,-288,15980
256,-276,15680
511,-584,16124
512,-512,15620
511,-272,15928
256,-264,15948
256,-280,15680
767,-496,15948
256,-320,15696
511,-280,15956
256,-288,15696
511,-312,15736
512,-476,15616
767,-500,15668
767,-500,15944
512,-484,15656
511,-292,15980
256,-312,15968
256,-308,15640
767,-504,15692
511,-268,15640
256,-300,15948
256,-276,15724
767,-492,15908
256,-284,15924
767,-472,15656
511,-288,15728
767,-500,15764
511,-296,15640
511,-312,15628
767,-508,15676
511,-296,15696
511,-280,15680
511,-288,15936
512,-512,15688
511,-536,16112
512,-512,15968
256,-296,15676
256,-308,15944
512,-500,15680
256,-356,15928
256,-268,15680
511,-292,15624
511,-280,15932
256,-328,15912
256,-280,15680
512,-500,15688
511,-292,15680
511,-308,15672
767,-484,15680
256,-260,15680
767,-496,15712
511,-272,15896
512,-476,15688
511,-280,15912
256,-336,15968
256,-268,15708
511,-308,15668
511,-296,15668
511,-276,15968
512,-508,15708
511,-300,15708
511,-264,15936
512,-496,15644
511,-260,15656
767,-484,15688
511,-276,15652
511,-268,15948
512,-476,15696
256,-272,15944
256,-336,15652
511,-276,15700
511,-344,15640
512,-480,15644
767,-512,15904
256,-284,15664
767,-444,15992
512,-496,15628
511,-340,15984
256,-276,15676
256,-340,15920
256,-296,15916
511,-268,15672
256,-260,15644
767,-504,15936
512,-484,15944
256,-324,15972
256,-308,15708
512,-512,15680
511,-328,15736
767,-488,15668
511,-304,15640
511,-316,15872
256,-292,15668
511,-304,15688
511,-276,15692
